h1,h2,h3,h4,h5,g1,g2,g3,g4,g5,classes,canonical_sum,layered_survivor,selected_top_survivor
17,7,9,48,0,81,64,57,48,0,81,8230,0,0
17,7,10,46,1,81,64,57,47,1,81,8183,0,0
17,7,11,44,2,81,64,57,46,2,81,8138,0,0
17,7,14,43,1,82,65,58,44,1,82,8250,0,0
17,7,15,41,2,82,65,58,43,2,82,8208,0,0
17,8,0,53,1,79,62,54,54,1,79,8084,0,0
17,8,1,51,2,79,62,54,53,2,79,8032,0,0
17,8,3,52,0,80,63,55,52,0,80,8174,0,0
17,8,4,50,1,80,63,55,51,1,80,8123,0,0
17,8,5,48,2,80,63,55,50,2,80,8074,0,0
17,8,7,49,0,81,64,56,49,0,81,8222,0,0
17,8,8,47,1,81,64,56,48,1,81,8174,0,0
17,8,9,45,2,81,64,56,47,2,81,8128,0,0
17,8,12,44,1,82,65,57,45,1,82,8237,0,0
17,8,13,42,2,82,65,57,44,2,82,8194,0,0
17,8,17,39,2,83,66,58,41,2,83,8272,0,0
17,9,1,53,0,80,63,54,53,0,80,8172,0,0
17,9,2,51,1,80,63,54,52,1,80,8120,0,0
17,9,3,49,2,80,63,54,51,2,80,8070,0,0
17,9,5,50,0,81,64,55,50,0,81,8216,0,0
17,9,6,48,1,81,64,55,49,1,81,8167,0,0
17,9,7,46,2,81,64,55,48,2,81,8120,0,0
17,9,9,47,0,82,65,56,47,0,82,8272,0,0
17,9,10,45,1,82,65,56,46,1,82,8226,0,0
17,9,11,43,2,82,65,56,45,2,82,8182,0,0
17,9,15,40,2,83,66,57,42,2,83,8256,0,0
17,10,0,52,1,80,63,53,53,1,80,8119,0,0
17,10,1,50,2,80,63,53,52,2,80,8068,0,0
17,10,3,51,0,81,64,54,51,0,81,8212,0,0
17,10,4,49,1,81,64,54,50,1,81,8162,0,0
17,10,5,47,2,81,64,54,49,2,81,8114,0,0
17,10,7,48,0,82,65,55,48,0,82,8264,0,0
17,10,8,46,1,82,65,55,47,1,82,8217,0,0
17,10,9,44,2,82,65,55,46,2,82,8172,0,0
17,10,13,41,2,83,66,56,43,2,83,8242,0,0
17,11,1,52,0,81,64,53,52,0,81,8210,0,0
17,11,2,50,1,81,64,53,51,1,81,8159,0,0
17,11,3,48,2,81,64,53,50,2,81,8110,0,0
17,11,5,49,0,82,65,54,49,0,82,8258,0,0
17,11,6,47,1,82,65,54,48,1,82,8210,0,0
17,11,7,45,2,82,65,54,47,2,82,8164,0,0
17,11,10,44,1,83,66,55,45,1,83,8273,0,0
17,11,11,42,2,83,66,55,44,2,83,8230,0,0
17,12,0,51,1,81,64,52,52,1,81,8158,0,0
17,12,1,49,2,81,64,52,51,2,81,8108,0,0
17,12,3,50,0,82,65,53,50,0,82,8254,0,0
17,12,4,48,1,82,65,53,49,1,82,8205,0,0
17,12,5,46,2,82,65,53,48,2,82,8158,0,0
17,12,8,45,1,83,66,54,46,1,83,8264,0,0
17,12,9,43,2,83,66,54,45,2,83,8220,0,0
17,13,1,51,0,82,65,52,51,0,82,8252,0,0
17,13,2,49,1,82,65,52,50,1,82,8202,0,0
17,13,3,47,2,82,65,52,49,2,82,8154,0,0
17,13,6,46,1,83,66,53,47,1,83,8257,0,0
17,13,7,44,2,83,66,53,46,2,83,8212,0,0
17,14,0,50,1,82,65,51,51,1,82,8201,0,0
17,14,1,48,2,82,65,51,50,2,82,8152,0,0
17,14,4,47,1,83,66,52,48,1,83,8252,0,0
17,14,5,45,2,83,66,52,47,2,83,8206,0,0
17,14,9,42,2,84,67,53,44,2,84,8272,0,0
17,15,2,48,1,83,66,51,49,1,83,8249,0,0
17,15,3,46,2,83,66,51,48,2,83,8202,0,0
17,15,7,43,2,84,67,52,45,2,84,8264,0,0
17,16,0,49,1,83,66,50,50,1,83,8248,0,0
17,16,1,47,2,83,66,50,49,2,83,8200,0,0
17,16,5,44,2,84,67,51,46,2,84,8258,0,0
17,17,3,45,2,84,67,50,47,2,84,8254,0,0
17,18,1,46,2,84,67,49,48,2,84,8252,0,0
18,0,0,58,0,76,58,58,58,0,76,8059,0,0
18,0,1,56,1,76,58,58,57,1,76,8002,0,0
18,0,2,54,2,76,58,58,56,2,76,7947,0,0
18,0,4,55,0,77,59,59,55,0,77,8083,0,0
18,0,5,53,1,77,59,59,54,1,77,8029,0,0
18,0,6,51,2,77,59,59,53,2,77,7977,0,0
18,0,8,52,0,78,60,60,52,0,78,8119,0,0
18,0,9,50,1,78,60,60,51,1,78,8068,0,0
18,0,10,48,2,78,60,60,50,2,78,8019,0,0
18,0,12,49,0,79,61,61,49,0,79,8167,0,0
18,0,13,47,1,79,61,61,48,1,79,8119,0,0
18,0,14,45,2,79,61,61,47,2,79,8073,0,0
18,0,16,46,0,80,62,62,46,0,80,8227,0,0
18,0,17,44,1,80,62,62,45,1,80,8182,0,0
18,0,18,42,2,80,62,62,44,2,80,8139,0,0
18,0,21,41,1,81,63,63,42,1,81,8257,0,0
18,0,22,39,2,81,63,63,41,2,81,8217,0,0
18,1,0,55,2,76,58,57,57,2,76,7946,0,0
18,1,2,56,0,77,59,58,56,0,77,8080,0,0
18,1,3,54,1,77,59,58,55,1,77,8025,0,0
18,1,4,52,2,77,59,58,54,2,77,7972,0,0
18,1,6,53,0,78,60,59,53,0,78,8112,0,0
18,1,7,51,1,78,60,59,52,1,78,8060,0,0
18,1,8,49,2,78,60,59,51,2,78,8010,0,0
18,1,10,50,0,79,61,60,50,0,79,8156,0,0
18,1,11,48,1,79,61,60,49,1,79,8107,0,0
18,1,12,46,2,79,61,60,48,2,79,8060,0,0
18,1,14,47,0,80,62,61,47,0,80,8212,0,0
18,1,15,45,1,80,62,61,46,1,80,8166,0,0
18,1,16,43,2,80,62,61,45,2,80,8122,0,0
18,1,19,42,1,81,63,62,43,1,81,8237,0,0
18,1,20,40,2,81,63,62,42,2,81,8196,0,0
18,2,0,57,0,77,59,57,57,0,77,8079,0,0
18,2,1,55,1,77,59,57,56,1,77,8023,0,0
18,2,2,53,2,77,59,57,55,2,77,7969,0,0
18,2,4,54,0,78,60,58,54,0,78,8107,0,0
18,2,5,52,1,78,60,58,53,1,78,8054,0,0
18,2,6,50,2,78,60,58,52,2,78,8003,0,0
18,2,8,51,0,79,61,59,51,0,79,8147,0,0
18,2,9,49,1,79,61,59,50,1,79,8097,0,0
18,2,10,47,2,79,61,59,49,2,79,8049,0,0
18,2,12,48,0,80,62,60,48,0,80,8199,0,0
18,2,13,46,1,80,62,60,47,1,80,8152,0,0
18,2,14,44,2,80,62,60,46,2,80,8107,0,0
18,2,16,45,0,81,63,61,45,0,81,8263,0,0
18,2,17,43,1,81,63,61,44,1,81,8219,0,0
18,2,18,41,2,81,63,61,43,2,81,8177,0,0
18,2,22,38,2,82,64,62,40,2,82,8259,0,0
18,3,0,54,2,77,59,56,56,2,77,7968,0,0
18,3,2,55,0,78,60,57,55,0,78,8104,0,0
18,3,3,53,1,78,60,57,54,1,78,8050,0,0
18,3,4,51,2,78,60,57,53,2,78,7998,0,0
18,3,6,52,0,79,61,58,52,0,79,8140,0,0
18,3,7,50,1,79,61,58,51,1,79,8089,0,0
18,3,8,48,2,79,61,58,50,2,79,8040,0,0
18,3,10,49,0,80,62,59,49,0,80,8188,0,0
18,3,11,47,1,80,62,59,48,1,80,8140,0,0
18,3,12,45,2,80,62,59,47,2,80,8094,0,0
18,3,14,46,0,81,63,60,46,0,81,8248,0,0
18,3,15,44,1,81,63,60,45,1,81,8203,0,0
18,3,16,42,2,81,63,60,44,2,81,8160,0,0
18,3,20,39,2,82,64,61,41,2,82,8238,0,0
18,4,0,56,0,78,60,56,56,0,78,8103,0,0
18,4,1,54,1,78,60,56,55,1,78,8048,0,0
18,4,2,52,2,78,60,56,54,2,78,7995,0,0
18,4,4,53,0,79,61,57,53,0,79,8135,0,0
18,4,5,51,1,79,61,57,52,1,79,8083,0,0
18,4,6,49,2,79,61,57,51,2,79,8033,0,0
18,4,8,50,0,80,62,58,50,0,80,8179,0,0
18,4,9,48,1,80,62,58,49,1,80,8130,0,0
18,4,10,46,2,80,62,58,48,2,80,8083,0,0
18,4,12,47,0,81,63,59,47,0,81,8235,0,0
18,4,13,45,1,81,63,59,46,1,81,8189,0,0
18,4,14,43,2,81,63,59,45,2,81,8145,0,0
18,4,17,42,1,82,64,60,43,1,82,8260,0,0
18,4,18,40,2,82,64,60,42,2,82,8219,0,0
18,5,0,53,2,78,60,55,55,2,78,7994,0,0
18,5,2,54,0,79,61,56,54,0,79,8132,0,0
18,5,3,52,1,79,61,56,53,1,79,8079,0,0
18,5,4,50,2,79,61,56,52,2,79,8028,0,0
18,5,6,51,0,80,62,57,51,0,80,8172,0,0
18,5,7,49,1,80,62,57,50,1,80,8122,0,0
18,5,8,47,2,80,62,57,49,2,80,8074,0,0
18,5,10,48,0,81,63,58,48,0,81,8224,0,0
18,5,11,46,1,81,63,58,47,1,81,8177,0,0
18,5,12,44,2,81,63,58,46,2,81,8132,0,0
18,5,15,43,1,82,64,59,44,1,82,8244,0,0
18,5,16,41,2,82,64,59,43,2,82,8202,0,0
18,6,0,55,0,79,61,55,55,0,79,8131,0,0
18,6,1,53,1,79,61,55,54,1,79,8077,0,0
18,6,2,51,2,79,61,55,53,2,79,8025,0,0
18,6,4,52,0,80,62,56,52,0,80,8167,0,0
18,6,5,50,1,80,62,56,51,1,80,8116,0,0
18,6,6,48,2,80,62,56,50,2,80,8067,0,0
18,6,8,49,0,81,63,57,49,0,81,8215,0,0
18,6,9,47,1,81,63,57,48,1,81,8167,0,0
18,6,10,45,2,81,63,57,47,2,81,8121,0,0
18,6,12,46,0,82,64,58,46,0,82,8275,0,0
18,6,13,44,1,82,64,58,45,1,82,8230,0,0
18,6,14,42,2,82,64,58,44,2,82,8187,0,0
18,6,18,39,2,83,65,59,41,2,83,8265,0,0
18,7,0,52,2,79,61,54,54,2,79,8024,0,0
18,7,2,53,0,80,62,55,53,0,80,8164,0,0
18,7,3,51,1,80,62,55,52,1,80,8112,0,0
18,7,4,49,2,80,62,55,51,2,80,8062,0,0
18,7,6,50,0,81,63,56,50,0,81,8208,0,0
18,7,7,48,1,81,63,56,49,1,81,8159,0,0
18,7,8,46,2,81,63,56,48,2,81,8112,0,0
18,7,10,47,0,82,64,57,47,0,82,8264,0,0
18,7,11,45,1,82,64,57,46,1,82,8218,0,0
18,7,12,43,2,82,64,57,45,2,82,8174,0,0
18,7,16,40,2,83,65,58,42,2,83,8248,0,0
18,8,0,54,0,80,62,54,54,0,80,8163,0,0
18,8,1,52,1,80,62,54,53,1,80,8110,0,0
18,8,2,50,2,80,62,54,52,2,80,8059,0,0
18,8,4,51,0,81,63,55,51,0,81,8203,0,0
18,8,5,49,1,81,63,55,50,1,81,8153,0,0
18,8,6,47,2,81,63,55,49,2,81,8105,0,0
18,8,8,48,0,82,64,56,48,0,82,8255,0,0
18,8,9,46,1,82,64,56,47,1,82,8208,0,0
18,8,10,44,2,82,64,56,46,2,82,8163,0,0
18,8,13,43,1,83,65,57,44,1,83,8275,0,0
18,8,14,41,2,83,65,57,43,2,83,8233,0,0
18,9,0,51,2,80,62,53,53,2,80,8058,0,0
18,9,2,52,0,81,63,54,52,0,81,8200,0,0
18,9,3,50,1,81,63,54,51,1,81,8149,0,0
18,9,4,48,2,81,63,54,50,2,81,8100,0,0
18,9,6,49,0,82,64,55,49,0,82,8248,0,0
18,9,7,47,1,82,64,55,48,1,82,8200,0,0
18,9,8,45,2,82,64,55,47,2,82,8154,0,0
18,9,11,44,1,83,65,56,45,1,83,8263,0,0
18,9,12,42,2,83,65,56,44,2,83,8220,0,0
18,10,0,53,0,81,63,53,53,0,81,8199,0,0
18,10,1,51,1,81,63,53,52,1,81,8147,0,0
18,10,2,49,2,81,63,53,51,2,81,8097,0,0
18,10,4,50,0,82,64,54,50,0,82,8243,0,0
18,10,5,48,1,82,64,54,49,1,82,8194,0,0
18,10,6,46,2,82,64,54,48,2,82,8147,0,0
18,10,9,45,1,83,65,55,46,1,83,8253,0,0
18,10,10,43,2,83,65,55,45,2,83,8209,0,0
18,11,0,50,2,81,63,52,52,2,81,8096,0,0
18,11,2,51,0,82,64,53,51,0,82,8240,0,0
18,11,3,49,1,82,64,53,50,1,82,8190,0,0
18,11,4,47,2,82,64,53,49,2,82,8142,0,0
18,11,7,46,1,83,65,54,47,1,83,8245,0,0
18,11,8,44,2,83,65,54,46,2,83,8200,0,0
18,11,12,41,2,84,66,55,43,2,84,8270,0,0
18,12,0,52,0,82,64,52,52,0,82,8239,0,0
18,12,1,50,1,82,64,52,51,1,82,8188,0,0
18,12,2,48,2,82,64,52,50,2,82,8139,0,0
18,12,5,47,1,83,65,53,48,1,83,8239,0,0
18,12,6,45,2,83,65,53,47,2,83,8193,0,0
18,12,10,42,2,84,66,54,44,2,84,8259,0,0
18,13,0,49,2,82,64,51,51,2,82,8138,0,0
18,13,3,48,1,83,65,52,49,1,83,8235,0,0
18,13,4,46,2,83,65,52,48,2,83,8188,0,0
18,13,8,43,2,84,66,53,45,2,84,8250,0,0
18,14,1,49,1,83,65,51,50,1,83,8233,0,0
18,14,2,47,2,83,65,51,49,2,83,8185,0,0
18,14,6,44,2,84,66,52,46,2,84,8243,0,0
18,15,0,48,2,83,65,50,50,2,83,8184,0,0
18,15,4,45,2,84,66,51,47,2,84,8238,0,0
18,16,2,46,2,84,66,50,48,2,84,8235,0,0
18,17,0,47,2,84,66,49,49,2,84,8234,0,0
19,0,1,57,0,77,58,58,57,0,77,8078,0,0
19,0,2,55,1,77,58,58,56,1,77,8022,0,0
19,0,3,53,2,77,58,58,55,2,77,7968,0,0
19,0,5,54,0,78,59,59,54,0,78,8106,0,0
19,0,6,52,1,78,59,59,53,1,78,8053,0,0
19,0,7,50,2,78,59,59,52,2,78,8002,0,0
19,0,9,51,0,79,60,60,51,0,79,8146,0,0
19,0,10,49,1,79,60,60,50,1,79,8096,0,0
19,0,11,47,2,79,60,60,49,2,79,8048,0,0
19,0,13,48,0,80,61,61,48,0,80,8198,0,0
19,0,14,46,1,80,61,61,47,1,80,8151,0,0
19,0,15,44,2,80,61,61,46,2,80,8106,0,0
19,0,17,45,0,81,62,62,45,0,81,8262,0,0
19,0,18,43,1,81,62,62,44,1,81,8218,0,0
19,0,19,41,2,81,62,62,43,2,81,8176,0,0
19,0,23,38,2,82,63,63,40,2,82,8258,0,0
19,1,0,56,1,77,58,57,57,1,77,8021,0,0
19,1,1,54,2,77,58,57,56,2,77,7966,0,0
19,1,3,55,0,78,59,58,55,0,78,8102,0,0
19,1,4,53,1,78,59,58,54,1,78,8048,0,0
19,1,5,51,2,78,59,58,53,2,78,7996,0,0
19,1,7,52,0,79,60,59,52,0,79,8138,0,0
19,1,8,50,1,79,60,59,51,1,79,8087,0,0
19,1,9,48,2,79,60,59,50,2,79,8038,0,0
19,1,11,49,0,80,61,60,49,0,80,8186,0,0
19,1,12,47,1,80,61,60,48,1,80,8138,0,0
19,1,13,45,2,80,61,60,47,2,80,8092,0,0
19,1,15,46,0,81,62,61,46,0,81,8246,0,0
19,1,16,44,1,81,62,61,45,1,81,8201,0,0
19,1,17,42,2,81,62,61,44,2,81,8158,0,0
19,1,20,41,1,82,63,62,42,1,82,8276,0,0
19,1,21,39,2,82,63,62,41,2,82,8236,0,0
19,2,1,56,0,78,59,57,56,0,78,8100,0,0
19,2,2,54,1,78,59,57,55,1,78,8045,0,0
19,2,3,52,2,78,59,57,54,2,78,7992,0,0
19,2,5,53,0,79,60,58,53,0,79,8132,0,0
19,2,6,51,1,79,60,58,52,1,79,8080,0,0
19,2,7,49,2,79,60,58,51,2,79,8030,0,0
19,2,9,50,0,80,61,59,50,0,80,8176,0,0
19,2,10,48,1,80,61,59,49,1,80,8127,0,0
19,2,11,46,2,80,61,59,48,2,80,8080,0,0
19,2,13,47,0,81,62,60,47,0,81,8232,0,0
19,2,14,45,1,81,62,60,46,1,81,8186,0,0
19,2,15,43,2,81,62,60,45,2,81,8142,0,0
19,2,18,42,1,82,63,61,43,1,82,8257,0,0
19,2,19,40,2,82,63,61,42,2,82,8216,0,0
19,3,0,55,1,78,59,56,56,1,78,8044,0,0
19,3,1,53,2,78,59,56,55,2,78,7990,0,0
19,3,3,54,0,79,60,57,54,0,79,8128,0,0
19,3,4,52,1,79,60,57,53,1,79,8075,0,0
19,3,5,50,2,79,60,57,52,2,79,8024,0,0
19,3,7,51,0,80,61,58,51,0,80,8168,0,0
19,3,8,49,1,80,61,58,50,1,80,8118,0,0
19,3,9,47,2,80,61,58,49,2,80,8070,0,0
19,3,11,48,0,81,62,59,48,0,81,8220,0,0
19,3,12,46,1,81,62,59,47,1,81,8173,0,0
19,3,13,44,2,81,62,59,46,2,81,8128,0,0
19,3,16,43,1,82,63,60,44,1,82,8240,0,0
19,3,17,41,2,82,63,60,43,2,82,8198,0,0
19,4,1,55,0,79,60,56,55,0,79,8126,0,0
19,4,2,53,1,79,60,56,54,1,79,8072,0,0
19,4,3,51,2,79,60,56,53,2,79,8020,0,0
19,4,5,52,0,80,61,57,52,0,80,8162,0,0
19,4,6,50,1,80,61,57,51,1,80,8111,0,0
19,4,7,48,2,80,61,57,50,2,80,8062,0,0
19,4,9,49,0,81,62,58,49,0,81,8210,0,0
19,4,10,47,1,81,62,58,48,1,81,8162,0,0
19,4,11,45,2,81,62,58,47,2,81,8116,0,0
19,4,13,46,0,82,63,59,46,0,82,8270,0,0
19,4,14,44,1,82,63,59,45,1,82,8225,0,0
19,4,15,42,2,82,63,59,44,2,82,8182,0,0
19,4,19,39,2,83,64,60,41,2,83,8260,0,0
19,5,0,54,1,79,60,55,55,1,79,8071,0,0
19,5,1,52,2,79,60,55,54,2,79,8018,0,0
19,5,3,53,0,80,61,56,53,0,80,8158,0,0
19,5,4,51,1,80,61,56,52,1,80,8106,0,0
19,5,5,49,2,80,61,56,51,2,80,8056,0,0
19,5,7,50,0,81,62,57,50,0,81,8202,0,0
19,5,8,48,1,81,62,57,49,1,81,8153,0,0
19,5,9,46,2,81,62,57,48,2,81,8106,0,0
19,5,11,47,0,82,63,58,47,0,82,8258,0,0
19,5,12,45,1,82,63,58,46,1,82,8212,0,0
19,5,13,43,2,82,63,58,45,2,82,8168,0,0
19,5,17,40,2,83,64,59,42,2,83,8242,0,0
19,6,1,54,0,80,61,55,54,0,80,8156,0,0
19,6,2,52,1,80,61,55,53,1,80,8103,0,0
19,6,3,50,2,80,61,55,52,2,80,8052,0,0
19,6,5,51,0,81,62,56,51,0,81,8196,0,0
19,6,6,49,1,81,62,56,50,1,81,8146,0,0
19,6,7,47,2,81,62,56,49,2,81,8098,0,0
19,6,9,48,0,82,63,57,48,0,82,8248,0,0
19,6,10,46,1,82,63,57,47,1,82,8201,0,0
19,6,11,44,2,82,63,57,46,2,82,8156,0,0
19,6,14,43,1,83,64,58,44,1,83,8268,0,0
19,6,15,41,2,83,64,58,43,2,83,8226,0,0
19,7,0,53,1,80,61,54,54,1,80,8102,0,0
19,7,1,51,2,80,61,54,53,2,80,8050,0,0
19,7,3,52,0,81,62,55,52,0,81,8192,0,0
19,7,4,50,1,81,62,55,51,1,81,8141,0,0
19,7,5,48,2,81,62,55,50,2,81,8092,0,0
19,7,7,49,0,82,63,56,49,0,82,8240,0,0
19,7,8,47,1,82,63,56,48,1,82,8192,0,0
19,7,9,45,2,82,63,56,47,2,82,8146,0,0
19,7,12,44,1,83,64,57,45,1,83,8255,0,0
19,7,13,42,2,83,64,57,44,2,83,8212,0,0
19,8,1,53,0,81,62,54,53,0,81,8190,0,0
19,8,2,51,1,81,62,54,52,1,81,8138,0,0
19,8,3,49,2,81,62,54,51,2,81,8088,0,0
19,8,5,50,0,82,63,55,50,0,82,8234,0,0
19,8,6,48,1,82,63,55,49,1,82,8185,0,0
19,8,7,46,2,82,63,55,48,2,82,8138,0,0
19,8,10,45,1,83,64,56,46,1,83,8244,0,0
19,8,11,43,2,83,64,56,45,2,83,8200,0,0
19,8,15,40,2,84,65,57,42,2,84,8274,0,0
19,9,0,52,1,81,62,53,53,1,81,8137,0,0
19,9,1,50,2,81,62,53,52,2,81,8086,0,0
19,9,3,51,0,82,63,54,51,0,82,8230,0,0
19,9,4,49,1,82,63,54,50,1,82,8180,0,0
19,9,5,47,2,82,63,54,49,2,82,8132,0,0
19,9,8,46,1,83,64,55,47,1,83,8235,0,0
19,9,9,44,2,83,64,55,46,2,83,8190,0,0
19,9,13,41,2,84,65,56,43,2,84,8260,0,0
19,10,1,52,0,82,63,53,52,0,82,8228,0,0
19,10,2,50,1,82,63,53,51,1,82,8177,0,0
19,10,3,48,2,82,63,53,50,2,82,8128,0,0
19,10,5,49,0,83,64,54,49,0,83,8276,0,0
19,10,6,47,1,83,64,54,48,1,83,8228,0,0
19,10,7,45,2,83,64,54,47,2,83,8182,0,0
19,10,11,42,2,84,65,55,44,2,84,8248,0,0
19,11,0,51,1,82,63,52,52,1,82,8176,0,0
19,11,1,49,2,82,63,52,51,2,82,8126,0,0
19,11,3,50,0,83,64,53,50,0,83,8272,0,0
19,11,4,48,1,83,64,53,49,1,83,8223,0,0
19,11,5,46,2,83,64,53,48,2,83,8176,0,0
19,11,9,43,2,84,65,54,45,2,84,8238,0,0
19,12,1,51,0,83,64,52,51,0,83,8270,0,0
19,12,2,49,1,83,64,52,50,1,83,8220,0,0
19,12,3,47,2,83,64,52,49,2,83,8172,0,0
19,12,6,46,1,84,65,53,47,1,84,8275,0,0
19,12,7,44,2,84,65,53,46,2,84,8230,0,0
19,13,0,50,1,83,64,51,51,1,83,8219,0,0
19,13,1,48,2,83,64,51,50,2,83,8170,0,0
19,13,4,47,1,84,65,52,48,1,84,8270,0,0
19,13,5,45,2,84,65,52,47,2,84,8224,0,0
19,14,2,48,1,84,65,51,49,1,84,8267,0,0
19,14,3,46,2,84,65,51,48,2,84,8220,0,0
19,15,0,49,1,84,65,50,50,1,84,8266,0,0
19,15,1,47,2,84,65,50,49,2,84,8218,0,0
19,15,5,44,2,85,66,51,46,2,85,8276,0,0
19,16,3,45,2,85,66,50,47,2,85,8272,0,0
19,17,1,46,2,85,66,49,48,2,85,8270,0,0
20,0,0,55,2,77,57,57,57,2,77,7965,0,0
20,0,2,56,0,78,58,58,56,0,78,8099,0,0
20,0,3,54,1,78,58,58,55,1,78,8044,0,0
20,0,4,52,2,78,58,58,54,2,78,7991,0,0
20,0,6,53,0,79,59,59,53,0,79,8131,0,0
20,0,7,51,1,79,59,59,52,1,79,8079,0,0
20,0,8,49,2,79,59,59,51,2,79,8029,0,0
20,0,10,50,0,80,60,60,50,0,80,8175,0,0
20,0,11,48,1,80,60,60,49,1,80,8126,0,0
20,0,12,46,2,80,60,60,48,2,80,8079,0,0
20,0,14,47,0,81,61,61,47,0,81,8231,0,0
20,0,15,45,1,81,61,61,46,1,81,8185,0,0
20,0,16,43,2,81,61,61,45,2,81,8141,0,0
20,0,19,42,1,82,62,62,43,1,82,8256,0,0
20,0,20,40,2,82,62,62,42,2,82,8215,0,0
20,1,0,57,0,78,58,57,57,0,78,8098,0,0
20,1,1,55,1,78,58,57,56,1,78,8042,0,0
20,1,2,53,2,78,58,57,55,2,78,7988,0,0
20,1,4,54,0,79,59,58,54,0,79,8126,0,0
20,1,5,52,1,79,59,58,53,1,79,8073,0,0
20,1,6,50,2,79,59,58,52,2,79,8022,0,0
20,1,8,51,0,80,60,59,51,0,80,8166,0,0
20,1,9,49,1,80,60,59,50,1,80,8116,0,0
20,1,10,47,2,80,60,59,49,2,80,8068,0,0
20,1,12,48,0,81,61,60,48,0,81,8218,0,0
20,1,13,46,1,81,61,60,47,1,81,8171,0,0
20,1,14,44,2,81,61,60,46,2,81,8126,0,0
20,1,17,43,1,82,62,61,44,1,82,8238,0,0
20,1,18,41,2,82,62,61,43,2,82,8196,0,0
20,2,0,54,2,78,58,56,56,2,78,7987,0,0
20,2,2,55,0,79,59,57,55,0,79,8123,0,0
20,2,3,53,1,79,59,57,54,1,79,8069,0,0
20,2,4,51,2,79,59,57,53,2,79,8017,0,0
20,2,6,52,0,80,60,58,52,0,80,8159,0,0
20,2,7,50,1,80,60,58,51,1,80,8108,0,0
20,2,8,48,2,80,60,58,50,2,80,8059,0,0
20,2,10,49,0,81,61,59,49,0,81,8207,0,0
20,2,11,47,1,81,61,59,48,1,81,8159,0,0
20,2,12,45,2,81,61,59,47,2,81,8113,0,0
20,2,14,46,0,82,62,60,46,0,82,8267,0,0
20,2,15,44,1,82,62,60,45,1,82,8222,0,0
20,2,16,42,2,82,62,60,44,2,82,8179,0,0
20,2,20,39,2,83,63,61,41,2,83,8257,0,0
20,3,0,56,0,79,59,56,56,0,79,8122,0,0
20,3,1,54,1,79,59,56,55,1,79,8067,0,0
20,3,2,52,2,79,59,56,54,2,79,8014,0,0
20,3,4,53,0,80,60,57,53,0,80,8154,0,0
20,3,5,51,1,80,60,57,52,1,80,8102,0,0
20,3,6,49,2,80,60,57,51,2,80,8052,0,0
20,3,8,50,0,81,61,58,50,0,81,8198,0,0
20,3,9,48,1,81,61,58,49,1,81,8149,0,0
20,3,10,46,2,81,61,58,48,2,81,8102,0,0
20,3,12,47,0,82,62,59,47,0,82,8254,0,0
20,3,13,45,1,82,62,59,46,1,82,8208,0,0
20,3,14,43,2,82,62,59,45,2,82,8164,0,0
20,3,18,40,2,83,63,60,42,2,83,8238,0,0
20,4,0,53,2,79,59,55,55,2,79,8013,0,0
20,4,2,54,0,80,60,56,54,0,80,8151,0,0
20,4,3,52,1,80,60,56,53,1,80,8098,0,0
20,4,4,50,2,80,60,56,52,2,80,8047,0,0
20,4,6,51,0,81,61,57,51,0,81,8191,0,0
20,4,7,49,1,81,61,57,50,1,81,8141,0,0
20,4,8,47,2,81,61,57,49,2,81,8093,0,0
20,4,10,48,0,82,62,58,48,0,82,8243,0,0
20,4,11,46,1,82,62,58,47,1,82,8196,0,0
20,4,12,44,2,82,62,58,46,2,82,8151,0,0
20,4,15,43,1,83,63,59,44,1,83,8263,0,0
20,4,16,41,2,83,63,59,43,2,83,8221,0,0
20,5,0,55,0,80,60,55,55,0,80,8150,0,0
20,5,1,53,1,80,60,55,54,1,80,8096,0,0
20,5,2,51,2,80,60,55,53,2,80,8044,0,0
20,5,4,52,0,81,61,56,52,0,81,8186,0,0
20,5,5,50,1,81,61,56,51,1,81,8135,0,0
20,5,6,48,2,81,61,56,50,2,81,8086,0,0
20,5,8,49,0,82,62,57,49,0,82,8234,0,0
20,5,9,47,1,82,62,57,48,1,82,8186,0,0
20,5,10,45,2,82,62,57,47,2,82,8140,0,0
20,5,13,44,1,83,63,58,45,1,83,8249,0,0
20,5,14,42,2,83,63,58,44,2,83,8206,0,0
20,6,0,52,2,80,60,54,54,2,80,8043,0,0
20,6,2,53,0,81,61,55,53,0,81,8183,0,0
20,6,3,51,1,81,61,55,52,1,81,8131,0,0
20,6,4,49,2,81,61,55,51,2,81,8081,0,0
20,6,6,50,0,82,62,56,50,0,82,8227,0,0
20,6,7,48,1,82,62,56,49,1,82,8178,0,0
20,6,8,46,2,82,62,56,48,2,82,8131,0,0
20,6,11,45,1,83,63,57,46,1,83,8237,0,0
20,6,12,43,2,83,63,57,45,2,83,8193,0,0
20,6,16,40,2,84,64,58,42,2,84,8267,0,0
20,7,0,54,0,81,61,54,54,0,81,8182,0,0
20,7,1,52,1,81,61,54,53,1,81,8129,0,0
20,7,2,50,2,81,61,54,52,2,81,8078,0,0
20,7,4,51,0,82,62,55,51,0,82,8222,0,0
20,7,5,49,1,82,62,55,50,1,82,8172,0,0
20,7,6,47,2,82,62,55,49,2,82,8124,0,0
20,7,8,48,0,83,63,56,48,0,83,8274,0,0
20,7,9,46,1,83,63,56,47,1,83,8227,0,0
